id_stat,nom_region,nom_espece,date_plantation,superficie,pluviometrie,temperature_min,temperature_max,taux_survie_plants,rendement_moyen,annee,temperature_moyenne,mois_plantation,année,log_pluviometrie,pluviometrie_cleaned
192,Zanzan,Samba,2023-08-11,438.21,373.02,20.83,39.43,97.61,9.91,2019,30.13,8,2023,5.924309271920574,373.02
192,Zanzan,Samba,2024-07-20,15.31,373.02,20.83,39.43,97.61,9.91,2019,30.13,7,2024,5.924309271920574,373.02
193,Zanzan,Eucalyptus,2023-08-04,448.65,120.07,15.76,26.93,75.59,4.13,2019,21.345,8,2023,4.7963688907196484,120.07
194,Abidjan,Cacao,2023-04-26,311.35,481.56,20.5,39.49,84.86,7.24,2020,29.995,4,2023,6.179105265379537,203.48000000000002
194,Abidjan,Cacao,2023-08-20,141.35,481.56,20.5,39.49,84.86,7.24,2020,29.995,8,2023,6.179105265379537,481.56
194,Abidjan,Cacao,2024-03-27,301.74,481.56,20.5,39.49,84.86,7.24,2020,29.995,3,2024,6.179105265379537,481.56
195,Abidjan,Café,2019-06-26,114.35,231.34,24.81,32.25,86.98,3.62,2020,28.53,6,2019,5.448201816085329,231.34
195,Abidjan,Café,2019-12-01,253.65,231.34,24.81,32.25,86.98,3.62,2020,28.53,12,2019,5.448201816085329,231.34
195,Abidjan,Café,2019-12-22,99.87,231.34,24.81,32.25,86.98,3.62,2020,28.53,12,2019,5.448201816085329,231.34
195,Abidjan,Café,2020-04-11,153.86,231.34,24.81,32.25,86.98,3.62,2020,28.53,4,2020,5.448201816085329,231.34
195,Abidjan,Café,2020-08-12,147.66,231.34,24.81,32.25,86.98,3.62,2020,28.53,8,2020,5.448201816085329,231.34
195,Abidjan,Café,2020-10-14,118.83,231.34,24.81,32.25,86.98,3.62,2020,28.53,10,2020,5.448201816085329,231.34
195,Abidjan,Café,2021-03-25,264.23,231.34,24.81,32.25,86.98,3.62,2020,28.53,3,2021,5.448201816085329,231.34
195,Abidjan,Café,2021-05-17,483.16,231.34,24.81,32.25,86.98,3.62,2020,28.53,5,2021,5.448201816085329,231.34
195,Abidjan,Café,2023-04-11,65.6,231.34,24.81,32.25,86.98,3.62,2020,28.53,4,2023,5.448201816085329,231.34
196,Abidjan,Palmier à huile,2020-03-22,455.14,179.23,16.16,37.95,61.78,9.14,2020,27.055,3,2020,5.194233813004714,179.23
196,Abidjan,Palmier à huile,2020-07-21,302.45,179.23,16.16,37.95,61.78,9.14,2020,27.055,7,2020,5.194233813004714,179.23
196,Abidjan,Palmier à huile,2022-08-01,410.44,179.23,16.16,37.95,61.78,9.14,2020,27.055,8,2022,5.194233813004714,179.23
197,Abidjan,Hévéa,2019-04-24,328.32,296.18,24.12,28.16,64.46,7.66,2020,26.14,4,2019,5.694338015828201,296.18
197,Abidjan,Hévéa,2021-08-17,68.22,296.18,24.12,28.16,64.46,7.66,2020,26.14,8,2021,5.694338015828201,296.18
197,Abidjan,Hévéa,2021-09-22,360.15,296.18,24.12,28.16,64.46,7.66,2020,26.14,9,2021,5.694338015828201,296.18
197,Abidjan,Hévéa,2022-02-08,22.92,296.18,24.12,28.16,64.46,7.66,2020,26.14,2,2022,5.694338015828201,296.18
197,Abidjan,Hévéa,2022-03-14,420.78,296.18,24.12,28.16,64.46,7.66,2020,26.14,3,2022,5.694338015828201,296.18
197,Abidjan,Hévéa,2023-06-13,342.01,296.18,24.12,28.16,64.46,7.66,2020,26.14,6,2023,5.694338015828201,296.18
